Timestamp,Type,Token Name,Mint Address,SOL Amount,Buy Price (SOL),Sell Price (SOL),Profit/Loss (SOL),% Gain/Loss
2025-03-03T00:33:42.832Z,BUY,Benji's Oscar,3wXmSxhm2fsomYXCi2RxXMNFUeT6ptaw2HC31aCypump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:33:45.858Z,SELL,cat wif pump,undefined,0.050000,0.0000000283,0.0000000422,0.0000000007,49.04%
2025-03-03T00:33:46.067Z,BUY,RUSSIAN BITCOIN RESERVE LEAK,5NytKEQaWQZz7n5S3BTzDLATyskky1CkEjx3pgnnEyH1,0.050000,0.0000000299,0.0000000000,0.0000000000,0.00%
2025-03-03T00:33:46.069Z,BUY,SHIT TALKING FAVS,6y4366ACv6bUDV93fPnhFCKmE5xVGKhLJmKQv8fMpump,0.050000,0.0000000299,0.0000000000,0.0000000000,0.00%
2025-03-03T00:33:52.370Z,SELL,why are you gay?,undefined,0.050000,0.0000000299,0.0000000280,-0.0000000001,-6.10%
2025-03-03T00:33:56.222Z,BUY,DOG WIF RESERVE ,5RC84PHYJAJDx6eLfnX38c6VNEbzfZCqV1qKeDxfpump,0.050000,0.0000000289,0.0000000000,0.0000000000,0.00%
2025-03-03T00:33:58.702Z,SELL,Ethereum On Solana,undefined,0.050000,0.0000000293,0.0000000293,0.0000000000,0.06%
2025-03-03T00:34:08.841Z,BUY,CHINA BITCOIN RESERVE,ECU6patvYYvgvX1pen9X5PgssygKGNaezktcM9EbpuMp,0.050000,0.0000000298,0.0000000000,0.0000000000,0.00%
2025-03-03T00:34:11.567Z,BUY,Market Dominance 69,DGuCeJmirtCV8pGN5i4eRGBRt6Yr6FEM2gYEjshnpump,0.050000,0.0000000289,0.0000000000,0.0000000000,0.00%
2025-03-03T00:34:11.740Z,BUY,China New BTC Exchange,BsaAe8hEpY9B2VBsN2qoFDs5DeJ6xY8SxyV8AD1uJ6YE,0.050000,0.0000000299,0.0000000000,0.0000000000,0.00%
2025-03-03T00:34:12.835Z,SELL,Benji's Oscar,undefined,0.050000,0.0000000280,0.0000000299,0.0000000001,7.09%
2025-03-03T00:34:13.990Z,BUY,Official 6ix9ine coin,FyamcuqSBVG5Ue2kbkeQ22QTBvfDLAWNuAtLv9BMpump,0.050000,0.0000000285,0.0000000000,0.0000000000,0.00%
2025-03-03T00:34:16.069Z,SELL,RUSSIAN BITCOIN RESERVE LEAK,undefined,0.050000,0.0000000299,0.0000000280,-0.0000000001,-6.16%
2025-03-03T00:34:16.070Z,SELL,SHIT TALKING FAVS,undefined,0.050000,0.0000000299,0.0000000299,0.0000000000,0.00%
2025-03-03T00:34:23.004Z,BUY,Jedge,A2NZzHfZSrQDJKQ16mSTsAxgGp72CRevUCzzzcYUpump,0.050000,0.0000000281,0.0000000000,0.0000000000,0.00%
2025-03-03T00:34:26.226Z,SELL,DOG WIF RESERVE ,undefined,0.050000,0.0000000289,0.0000000289,0.0000000000,0.00%
2025-03-03T00:34:28.645Z,BUY,AUTOPERPS,46bPkbPDzC7fPBxY4vRWoGMQgcehsd2TYsYNdmq3K1s6,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:34:33.429Z,BUY,MEMEX,Eo4g36mgqL4KndCoheQb8nmQpkWjeuBz3hTA9Ud3pump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:34:34.420Z,BUY,Derek Jeeter,9wCZyxS1MqS5uEt9FtjSeAjfX96Pury2mktYNH5Tpump,0.050000,0.0000000289,0.0000000000,0.0000000000,0.00%
2025-03-03T00:34:38.844Z,SELL,CHINA BITCOIN RESERVE,undefined,0.050000,0.0000000298,0.0000000298,0.0000000000,0.00%
2025-03-03T00:34:39.921Z,BUY,AUTOPERPS,4CEup59Xxroa8wTtMLvUuMnFwwy8cqAFzLCT9KKB8pzz,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:34:41.569Z,SELL,Market Dominance 69,undefined,0.050000,0.0000000289,0.0000000313,0.0000000001,8.36%
2025-03-03T00:34:41.742Z,SELL,China New BTC Exchange,undefined,0.050000,0.0000000299,0.0000000280,-0.0000000001,-6.15%
2025-03-03T00:34:42.398Z,BUY,OG shitcoin,9ApQXobSYvvxbUfLf9zMqbxbRUhURmSBeDhtsweXpump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:34:42.573Z,BUY,OG shitcoin,AueQa37DEy3vNaD6oWCGigNNMUg5Zt5fD5sXf3jtpump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:34:43.993Z,SELL,Official 6ix9ine coin,undefined,0.050000,0.0000000285,0.0000004109,0.0000000191,1340.62%
2025-03-03T00:34:45.343Z,BUY,OG shitcoin,3hmMEfuxG15mGVzffypJgo4i8Nc6eepMkpzkuy9Epump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:34:48.694Z,BUY,kieran culkin oscar winner,7bh6FzJEWBGVbfantQFXUhekWJyFrFEpJte3D7Fgpump,0.050000,0.0000000289,0.0000000000,0.0000000000,0.00%
2025-03-03T00:34:49.707Z,BUY,AUTOPERPS,EiELKX46v74SoyT7DUDcLukjqzNKEe3btvKpLvL73Lk,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:34:53.007Z,SELL,Jedge,undefined,0.050000,0.0000000281,0.0000000297,0.0000000001,5.40%
2025-03-03T00:34:58.017Z,BUY,Ronaldinho Coin,4bgrATVvBMsZXpC9YdGuDcoogMUWFtjyryXS8nwSpump,0.050000,0.0000000282,0.0000000000,0.0000000000,0.00%
2025-03-03T00:34:58.647Z,SELL,AUTOPERPS,undefined,0.050000,0.0000000280,0.0000000283,0.0000000000,1.15%
2025-03-03T00:34:59.812Z,BUY,AUTOPERPS,4N98qsfSNWc45Dkjy7yQVA87LfNe6BVaj2LJLD7vj5sY,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:35:03.023Z,BUY,Star10,8yV6sXUt3w39VB22SxNUd5m7HFq2xNgyJ1eDWBFCpump,0.050000,0.0000000285,0.0000000000,0.0000000000,0.00%
2025-03-03T00:35:03.431Z,SELL,MEMEX,undefined,0.050000,0.0000000280,0.0000000283,0.0000000000,1.31%
2025-03-03T00:35:04.423Z,SELL,Derek Jeeter,undefined,0.050000,0.0000000289,0.0000000304,0.0000000001,5.29%
2025-03-03T00:35:09.328Z,BUY, $FROGTAIL,ALQ5H7DpKr5LPJYepoipyaLT2gpmVUs9RoxuxiZvpump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:35:09.925Z,SELL,AUTOPERPS,undefined,0.050000,0.0000000280,0.0000000282,0.0000000000,0.77%
2025-03-03T00:35:11.674Z,BUY,INDIAN CRYPTO RESERVE (ICR),GZxNuyRBsmCmbym4AGhbj3s1eTwcXD3DCRYWDipFpump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:35:12.401Z,SELL,OG shitcoin,undefined,0.050000,0.0000000280,0.0000000283,0.0000000000,1.15%
2025-03-03T00:35:12.574Z,SELL,OG shitcoin,undefined,0.050000,0.0000000280,0.0000000281,0.0000000000,0.48%
2025-03-03T00:35:15.345Z,SELL,OG shitcoin,undefined,0.050000,0.0000000280,0.0000000281,0.0000000000,0.48%
2025-03-03T00:35:15.604Z,BUY,buy or it’s over for your fam,67Giv6CB9R4H86DZfZ4rjzovyf141YfgBXzXuEZhpump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:35:18.697Z,SELL,kieran culkin oscar winner,undefined,0.050000,0.0000000289,0.0000000290,0.0000000000,0.28%
2025-03-03T00:35:19.708Z,SELL,AUTOPERPS,undefined,0.050000,0.0000000280,0.0000000281,0.0000000000,0.51%
2025-03-03T00:35:26.526Z,BUY,A REAL PAIN,H9shwjfM5PpJLCNaU4AZ2q4KsgmJgpsu7fVy4GNmpump,0.050000,0.0000000281,0.0000000000,0.0000000000,0.00%
2025-03-03T00:35:28.019Z,SELL,Ronaldinho Coin,undefined,0.050000,0.0000000282,0.0000000301,0.0000000001,6.79%
2025-03-03T00:35:29.813Z,SELL,AUTOPERPS,undefined,0.050000,0.0000000280,0.0000000285,0.0000000000,2.02%
2025-03-03T00:35:33.026Z,SELL,Star10,undefined,0.050000,0.0000000285,0.0000000289,0.0000000000,1.22%
2025-03-03T00:35:35.734Z,BUY,KMA,B6mz3V2wpK7vHe2dH2qv6nttc1XK1PLd1FJvMohnpump,0.050000,0.0000000281,0.0000000000,0.0000000000,0.00%
2025-03-03T00:35:39.330Z,SELL, $FROGTAIL,undefined,0.050000,0.0000000280,0.0000000281,0.0000000000,0.48%
2025-03-03T00:35:41.677Z,SELL,INDIAN CRYPTO RESERVE (ICR),undefined,0.050000,0.0000000280,0.0000000281,0.0000000000,0.48%
2025-03-03T00:35:45.608Z,SELL,buy or it’s over for your fam,undefined,0.050000,0.0000000280,0.0000000281,0.0000000000,0.48%
2025-03-03T00:35:50.676Z,BUY,Live on Kick,2dGehiQxorrgi1v46LDYt1wntTkeTuCkQ7AZsoXjpump,0.050000,0.0000000289,0.0000000000,0.0000000000,0.00%
2025-03-03T00:35:54.008Z,BUY,PewPew,8pxJRxeQr2JXV3xVLviVdkQXenMunMScRoW6N1Vvpump,0.050000,0.0000000299,0.0000000000,0.0000000000,0.00%
2025-03-03T00:35:56.528Z,SELL,A REAL PAIN,undefined,0.050000,0.0000000281,0.0000000283,0.0000000000,0.59%
2025-03-03T00:35:58.223Z,BUY,Live on Kick,G5YkZzNynpK1iDKpt3NXpGangtG1KhxArNntJgrrpump,0.050000,0.0000000289,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:05.525Z,BUY,Live on Kick,4CfGzhYkXat3x68AnmxkrmNmQ1ow8UeLXXaPnCx7pump,0.050000,0.0000000289,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:05.686Z,BUY,Official Trump Jr.,GLmGLemkwevyLszHBeH2ivnbAJZCEac3xo3v3Skspump,0.050000,0.0000000281,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:05.736Z,SELL,KMA,undefined,0.050000,0.0000000281,0.0000000294,0.0000000001,4.58%
2025-03-03T00:36:09.792Z,BUY,Global Federation Reserve,EdkSJ5GnXus5NSEsfPKYhpX8Fsmb189rhaR9A4Xppump,0.050000,0.0000000292,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:11.832Z,BUY,YE Coin,FFMYtqNXD2KUJAYUAUJ3F8WfVbpoCcW4Ti9GhFykpump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:12.319Z,BUY,Live on Kick,9TfGccUBN7reNh6B5eeJumJ9ANTSzShKb2qeeafbpump,0.050000,0.0000000289,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:15.071Z,BUY,India Bitcoin Reserve,BbfzvxCc36Vr1i3LZbmggnCsKfoTiVMza8YkyRMUpump,0.050000,0.0000000281,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:16.653Z,BUY,why r u scaem?,EQnHNXNsvBVEGk1VjyCZEMWHuujC5Rdun1fAVipupump,0.050000,0.0000000299,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:20.678Z,SELL,Live on Kick,undefined,0.050000,0.0000000289,0.0000000290,0.0000000000,0.42%
2025-03-03T00:36:21.098Z,BUY,Live on Kick,GpJ36z3fGMwuTXCrvhNso58czUJ9q6Li7bXuLm5dpump,0.050000,0.0000000289,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:24.011Z,SELL,PewPew,undefined,0.050000,0.0000000299,0.0000000313,0.0000000001,4.73%
2025-03-03T00:36:28.225Z,SELL,Live on Kick,undefined,0.050000,0.0000000289,0.0000000289,0.0000000000,0.13%
2025-03-03T00:36:30.343Z,BUY,Why Are You Gay? Official,HhpJLjGoEEFChzthhRyR7UJsGZYzHasYyX4DWvhopump,0.050000,0.0000000289,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:35.528Z,SELL,Live on Kick,undefined,0.050000,0.0000000289,0.0000000290,0.0000000000,0.35%
2025-03-03T00:36:35.688Z,SELL,Official Trump Jr.,undefined,0.050000,0.0000000281,0.0000000281,-0.0000000000,-0.07%
2025-03-03T00:36:36.315Z,BUY,Opening Day,DoBBJYLDLpaKK8rCdJ8UxUq6BLA1bMYnxffVzQZbpump,0.050000,0.0000000282,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:39.794Z,SELL,Global Federation Reserve,undefined,0.050000,0.0000000292,0.0000000292,0.0000000000,0.00%
2025-03-03T00:36:41.202Z,BUY,Nibbles Ramadan Meme,8WgWbmrVaVVHRjjymV4hgHqYissgd26acc6NFRhYpump,0.050000,0.0000000299,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:41.277Z,BUY,BookToken,72tz3Snfxj5buc6G4sGgY6PLQHzZHvAji8qSv15Angvc,0.050000,0.0000000289,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:41.591Z,BUY,Monster Hunter Wilds Coin,6RvcLJ5JaCvf9ZhZoWT9Bzkz6AAdR3LGkgnNLj9zpump,0.050000,0.0000000283,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:41.835Z,SELL,YE Coin,undefined,0.050000,0.0000000280,0.0000000281,0.0000000000,0.48%
2025-03-03T00:36:42.321Z,SELL,Live on Kick,undefined,0.050000,0.0000000289,0.0000000290,0.0000000000,0.28%
2025-03-03T00:36:44.510Z,BUY,Dextr,3szMxKhhyUXhB8aFFyv2A5PfeU35AJw3wz9e3gx5pump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:45.075Z,SELL,India Bitcoin Reserve,undefined,0.050000,0.0000000281,0.0000000301,0.0000000001,7.33%
2025-03-03T00:36:46.655Z,SELL,why r u scaem?,undefined,0.050000,0.0000000299,0.0000000299,0.0000000000,0.22%
2025-03-03T00:36:49.106Z,BUY,greed3,DnRETmoaKzW1rS3tjT15wLp8Fq4r46Wjrnqyh4rtpump,0.050000,0.0000000299,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:49.701Z,BUY,eli is gay,AKPJP8tkLt81yRvTbcAsPJLvedvyP4Fqq9CVQxG7pump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:51.100Z,SELL,Live on Kick,undefined,0.050000,0.0000000289,0.0000000290,0.0000000000,0.28%
2025-03-03T00:36:56.388Z,BUY,JAIL 6ix9ine,7rhj33jUnXNuTVRB43HHjGRURRb325byrmQdR5uzpump,0.050000,0.0000000293,0.0000000000,0.0000000000,0.00%
2025-03-03T00:36:59.654Z,BUY,Dog shit reserve,774XCdVebjAxcRp2QEJioqhcRr7kEdW7jo8CmGEDpump,0.050000,0.0000000287,0.0000000000,0.0000000000,0.00%
2025-03-03T00:37:00.344Z,SELL,Why Are You Gay? Official,undefined,0.050000,0.0000000289,0.0000000283,-0.0000000000,-1.92%
2025-03-03T00:37:06.317Z,SELL,Opening Day,undefined,0.050000,0.0000000282,0.0000000298,0.0000000001,5.60%
2025-03-03T00:37:07.131Z,BUY,PepeInu,D6WYgFUywFbn7xCZ2k7aQUfsjuiQ6vSh4z3nEJKupump,0.050000,0.0000000286,0.0000000000,0.0000000000,0.00%
2025-03-03T00:37:07.935Z,BUY,Rug After Rug,DYvQK6K14wsDDeftsrnvjRuCmwzqMM9UjZMG28vqpump,0.050000,0.0000000287,0.0000000000,0.0000000000,0.00%
2025-03-03T00:37:10.382Z,BUY,EGGVANCE,AHnt2hnjqaH7C86va8RGjdGBTeCxEdFK3uJXcPn4pump,0.050000,0.0000000291,0.0000000000,0.0000000000,0.00%
2025-03-03T00:37:11.204Z,SELL,Nibbles Ramadan Meme,undefined,0.050000,0.0000000299,0.0000000556,0.0000000013,86.28%
2025-03-03T00:37:11.278Z,SELL,BookToken,undefined,0.050000,0.0000000289,0.0000000290,0.0000000000,0.28%
2025-03-03T00:37:11.593Z,SELL,Monster Hunter Wilds Coin,undefined,0.050000,0.0000000283,0.0000000299,0.0000000001,5.65%
2025-03-03T00:37:14.513Z,SELL,Dextr,undefined,0.050000,0.0000000280,0.0000000282,0.0000000000,0.57%
2025-03-03T00:37:19.109Z,SELL,greed3,undefined,0.050000,0.0000000299,0.0000000312,0.0000000001,4.67%
2025-03-03T00:37:19.702Z,SELL,eli is gay,undefined,0.050000,0.0000000280,0.0000000283,0.0000000000,1.15%
2025-03-03T00:37:26.392Z,SELL,JAIL 6ix9ine,undefined,0.050000,0.0000000293,0.0000000357,0.0000000003,21.75%
2025-03-03T00:37:29.656Z,SELL,Dog shit reserve,undefined,0.050000,0.0000000287,0.0000000289,0.0000000000,0.61%
2025-03-03T00:37:37.134Z,SELL,PepeInu,undefined,0.050000,0.0000000286,0.0000000291,0.0000000000,1.66%
2025-03-03T00:37:37.937Z,SELL,Rug After Rug,undefined,0.050000,0.0000000287,0.0000000302,0.0000000001,5.32%
2025-03-03T00:37:39.436Z,BUY,69,6h4bjopDdaMghQZE2326a2CHBz8mLcYSYkDaeUj7pump,0.050000,0.0000000299,0.0000000000,0.0000000000,0.00%
2025-03-03T00:37:40.384Z,SELL,EGGVANCE,undefined,0.050000,0.0000000291,0.0000000375,0.0000000004,28.77%
2025-03-03T00:37:48.446Z,BUY,Memecoin Awards,bZHoidPED22nmna7tKVykGLQbrgJWYXiMqYWQNQpump,0.050000,0.0000000282,0.0000000000,0.0000000000,0.00%
2025-03-03T00:38:06.210Z,BUY,Muslim Coin Ramadan Kareem,3dHcHZfx2KGLD5StKeqkUS1i5b65xLvCXgw7fSKjpump,0.050000,0.0000000281,0.0000000000,0.0000000000,0.00%
2025-03-03T00:38:09.437Z,SELL,69,undefined,0.050000,0.0000000299,0.0000000282,-0.0000000001,-5.58%
2025-03-03T00:38:13.402Z,BUY,6ix9ine,AuEgj5F82V5MndhsxU5EMJL1kn8zbsWMPSUE5mQkpump,0.050000,0.0000000299,0.0000000000,0.0000000000,0.00%
2025-03-03T00:38:14.334Z,BUY,GAY Official,7cpFXcaS6ijgr7evo7Ar4PXANRATiznacX1WQauXpump,0.050000,0.0000000285,0.0000000000,0.0000000000,0.00%
2025-03-03T00:38:18.431Z,BUY,Freaky Solana,5yVEMRoG1uZZtzmnzaaTsdYmEPbymJkNEHyNS6RUpump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:38:18.448Z,SELL,Memecoin Awards,undefined,0.050000,0.0000000282,0.0000000312,0.0000000001,10.39%
2025-03-03T00:38:23.064Z,BUY,Offical 6ic9ine coin,vbRuUsp9NhLLwhdWUsRc5NsWsXt3ntAwj33ovxJpump,0.050000,0.0000000292,0.0000000000,0.0000000000,0.00%
2025-03-03T00:38:30.510Z,BUY,Happy Join,34UShmqrzfZCgfsQSwJnXxX1wJNTxtznE55dcTrppump,0.050000,0.0000000289,0.0000000000,0.0000000000,0.00%
2025-03-03T00:38:36.212Z,SELL,Muslim Coin Ramadan Kareem,undefined,0.050000,0.0000000281,0.0000000297,0.0000000001,5.35%
2025-03-03T00:38:43.405Z,SELL,6ix9ine,undefined,0.050000,0.0000000299,0.0000000280,-0.0000000001,-6.16%
2025-03-03T00:38:44.336Z,SELL,GAY Official,undefined,0.050000,0.0000000285,0.0000000364,0.0000000004,27.79%
2025-03-03T00:38:48.433Z,SELL,Freaky Solana,undefined,0.050000,0.0000000280,0.0000000285,0.0000000000,1.66%
2025-03-03T00:38:49.631Z,BUY,Just a rizzerve guy,GzzybQ7jdzkWgvUbHRW2iCcnX78rnVm2o1JvNWXMpump,0.050000,0.0000000294,0.0000000000,0.0000000000,0.00%
2025-03-03T00:38:53.067Z,SELL,Offical 6ic9ine coin,undefined,0.050000,0.0000000292,0.0000000293,0.0000000000,0.39%
2025-03-03T00:38:53.810Z,BUY,New Wif Dog,3DsFa4rpycMXMRzRxnWgjkTRopS3HPaB7vnyz3kmpUmp,0.050000,0.0000000298,0.0000000000,0.0000000000,0.00%
2025-03-03T00:38:56.114Z,BUY,FUCK 6IX9INE,EKTAAkVCSZ54r5VFcfk5Rk7fhQLc4dSmJiebyVqfpump,0.050000,0.0000000285,0.0000000000,0.0000000000,0.00%
2025-03-03T00:38:59.138Z,BUY,Jail 6ix9ine,2C8QE4RHDDGWbzpMWvhfBzGY2btVWwSAZYDGLtSSpump,0.050000,0.0000000283,0.0000000000,0.0000000000,0.00%
2025-03-03T00:38:59.849Z,BUY,Nato The Stalking Cat,GPthBKxG98x1Me82HTtABPdSTNrpkNG7hNsRHqBxpump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:00.513Z,SELL,Happy Join,undefined,0.050000,0.0000000289,0.0000000304,0.0000000001,5.36%
2025-03-03T00:39:02.919Z,BUY,Official 6ix9ine coin,8VkX8kwZzMnR5fe675nDqqxMhKDpTMtMvCF4E4r5pump,0.050000,0.0000000287,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:02.920Z,BUY,Absolute boss,HJfgH7CxZYLeSBiNftWsfFFw8ZWmTukKa37jAPTPpump,0.050000,0.0000000299,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:08.449Z,BUY,Russian Embassy Reserve,Crw7SHMGPYc5sCvj6CDViCYGzC7HRpZmGXYjdo9bpump,0.050000,0.0000000291,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:11.265Z,BUY,Auto Rebasing Token,5z24myqmnP1UoDwMscmBfcEjc1gtMm1vBo33KRaZpump,0.050000,0.0000000285,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:16.967Z,BUY,DOGE,Hj7zmDHNUkzmHjSxc7pU9JvUAZZRV5Bp72tk9Pqtpump,0.050000,0.0000000281,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:19.632Z,SELL,Just a rizzerve guy,undefined,0.050000,0.0000000294,0.0000000307,0.0000000001,4.61%
2025-03-03T00:39:23.811Z,SELL,New Wif Dog,undefined,0.050000,0.0000000298,0.0000000299,0.0000000000,0.06%
2025-03-03T00:39:25.786Z,BUY,eli is not gay,5cXtjcwxDhTw2JJZsAeyuf581Ec6dNCk2efmquutpump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:26.115Z,SELL,FUCK 6IX9INE,undefined,0.050000,0.0000000285,0.0000000286,0.0000000000,0.34%
2025-03-03T00:39:29.047Z,BUY,TPS,2DqRuko3at82XuS9Rf9YQaK1ajguksqYTUPii2Vgpump,0.050000,0.0000000281,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:29.141Z,SELL,Jail 6ix9ine,undefined,0.050000,0.0000000283,0.0000000281,-0.0000000000,-0.95%
2025-03-03T00:39:29.851Z,SELL,Nato The Stalking Cat,undefined,0.050000,0.0000000280,0.0000000282,0.0000000000,0.62%
2025-03-03T00:39:30.362Z,BUY,CAT SMOKES,6FuBSDqWNsFSBaYGGbUq6PdZp6JztnTC2BVnZMGrpump,0.050000,0.0000000281,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:31.158Z,BUY,自己吓自己,Coo2k3RQma1VDxnLTzeRoehxELiTMVdAmHrnZdwpump,0.050000,0.0000000294,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:32.229Z,BUY,Why Are You Gay,BNonkEauq2FjK3xPzkcXYMQ4PMMWPru8fKTDQFyHpump,0.050000,0.0000000281,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:32.920Z,SELL,Official 6ix9ine coin,undefined,0.050000,0.0000000287,0.0000000288,0.0000000000,0.28%
2025-03-03T00:39:32.921Z,SELL,Absolute boss,undefined,0.050000,0.0000000299,0.0000000282,-0.0000000001,-5.52%
2025-03-03T00:39:38.407Z,BUY,LULA,5miiEgvM3rApPBUQBTdMzZmRNnBvu1QQb93iozRQpump,0.050000,0.0000000299,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:38.451Z,SELL,Russian Embassy Reserve,undefined,0.050000,0.0000000291,0.0000000294,0.0000000000,1.05%
2025-03-03T00:39:40.097Z,BUY,1000x,7aHbPVw51yaBcoQBGnYYybauZE9RXi3AGdCBj7ATpump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:41.267Z,SELL,Auto Rebasing Token,undefined,0.050000,0.0000000285,0.0000000291,0.0000000000,2.25%
2025-03-03T00:39:46.903Z,BUY,LUSTCOIN,D7cvQGJdm6FwkvPg4WnuCKJKAENzoAQ3vU8zNUzvpump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:46.969Z,SELL,DOGE,undefined,0.050000,0.0000000281,0.0000000283,0.0000000000,0.41%
2025-03-03T00:39:55.788Z,SELL,eli is not gay,undefined,0.050000,0.0000000280,0.0000000282,0.0000000000,1.01%
2025-03-03T00:39:56.018Z,BUY,Official 6ix9ine Coin,BAWJZuAMo3Qv8ATCxHHtqoAaSQM8XjcB4PMU99t2pump,0.050000,0.0000000283,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:56.634Z,BUY,AUTOPERPS Ai Trading Bot,vRQrPryYSuyGFTUvPp2J6UXjzEZmNUhWbL7evJtpump,0.050000,0.0000000299,0.0000000000,0.0000000000,0.00%
2025-03-03T00:39:59.049Z,SELL,TPS,undefined,0.050000,0.0000000281,0.0000000299,0.0000000001,6.07%
2025-03-03T00:40:00.363Z,SELL,CAT SMOKES,undefined,0.050000,0.0000000281,0.0000000282,0.0000000000,0.11%
2025-03-03T00:40:01.160Z,SELL,自己吓自己,undefined,0.050000,0.0000000294,0.0000000512,0.0000000011,74.20%
2025-03-03T00:40:02.231Z,SELL,Why Are You Gay,undefined,0.050000,0.0000000281,0.0000000286,0.0000000000,1.45%
2025-03-03T00:40:02.677Z,BUY,TheZelenskeys,D4iMkbXzqdZVbCaxXUZ68imq6wQ7H4SYoMweG4z5pump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:40:05.899Z,BUY,G3,5WX7Ep6fdhTcruY8DvEoabxZR1R6P22wVXqA2x74pump,0.050000,0.0000000281,0.0000000000,0.0000000000,0.00%
2025-03-03T00:40:07.082Z,BUY,6IX9INE FAGGOT,ni5raCNeU5mSvNnPgWTaeJmtcRYkPpfo3MCaDA8pump,0.050000,0.0000000295,0.0000000000,0.0000000000,0.00%
2025-03-03T00:40:08.410Z,SELL,LULA,undefined,0.050000,0.0000000299,0.0000000314,0.0000000001,5.19%
2025-03-03T00:40:10.099Z,SELL,1000x,undefined,0.050000,0.0000000280,0.0000000282,0.0000000000,0.64%
2025-03-03T00:40:11.173Z,BUY,MARADONA,BxDVMHuPfgK3bdRGbwdGLtBbjqTJDnCS998CTTJcpump,0.050000,0.0000000281,0.0000000000,0.0000000000,0.00%
2025-03-03T00:40:12.479Z,BUY,TRIPEPE,DPvh8qD15QkJTRtU4xxkd9puti4sRHth42Sf5dUqpump,0.050000,0.0000000287,0.0000000000,0.0000000000,0.00%
2025-03-03T00:40:13.972Z,BUY,Anisha,85A7N465WGmrpB1K9Qjhub9Ahf5AizPZGrf3uMurpump,0.050000,0.0000000284,0.0000000000,0.0000000000,0.00%
2025-03-03T00:40:16.906Z,SELL,LUSTCOIN,undefined,0.050000,0.0000000280,0.0000000282,0.0000000000,0.73%
2025-03-03T00:40:18.331Z,BUY,First dildo ever created,7qJBxBRHVADKtpwXYrTp2SeQGCFk7ucqZhFJ9neipump,0.050000,0.0000000299,0.0000000000,0.0000000000,0.00%
2025-03-03T00:40:26.020Z,SELL,Official 6ix9ine Coin,undefined,0.050000,0.0000000283,0.0000000319,0.0000000002,12.61%
